sha256,App_name,Category,Number of type
E584F9943ECADDA74B46A9959D0D2BF03EA317699934A484C7170E1255547A2B,Versus Mobile Banking,Cryptography,1
E584F9943ECADDA74B46A9959D0D2BF03EA317699934A484C7170E1255547A2B,Versus Mobile Banking,Permissions,1
sha256,App_name,Category,Number of type
E44F6287BB565A76F9285D5BED34D9FE2F801758848F4AB0DD59A085F60AE350,BNIONLINE,Network,6
E44F6287BB565A76F9285D5BED34D9FE2F801758848F4AB0DD59A085F60AE350,BNIONLINE,Cryptography,4
E44F6287BB565A76F9285D5BED34D9FE2F801758848F4AB0DD59A085F60AE350,BNIONLINE,Permissions,3
E44F6287BB565A76F9285D5BED34D9FE2F801758848F4AB0DD59A085F60AE350,BNIONLINE,App Certificates,1
E44F6287BB565A76F9285D5BED34D9FE2F801758848F4AB0DD59A085F60AE350,BNIONLINE,Java Code Security,1
sha256,App_name,Category,Number of type
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',Cryptography,5
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',Permissions,3
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',Network,3
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',App Certificates,1
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',Java Code Security,1
D7A72EE3E7D2E464733C648BCB92C29584A9B124A3638B563161F8D3C665E42C,NSIA NOVAPLUS App',Backend Credentials in Code,1
sha256,App_name,Category,Number of type
26DFC63ED1AECC9873A4442BBA31766B4FE554F52A5A48EB16E775DF1FECD28D,Bridge Touch,Network,13
26DFC63ED1AECC9873A4442BBA31766B4FE554F52A5A48EB16E775DF1FECD28D,Bridge Touch,Cryptography,5
26DFC63ED1AECC9873A4442BBA31766B4FE554F52A5A48EB16E775DF1FECD28D,Bridge Touch,Permissions,3
26DFC63ED1AECC9873A4442BBA31766B4FE554F52A5A48EB16E775DF1FECD28D,Bridge Touch,Java Code Security,1
sha256,App_name,Category,Number of type
9C6489C7A10F4C83A7B42BA1B2E195ABDC28D71269CC3BC785C319737CEFB7E9,UBA Mobile,Permissions,1
9C6489C7A10F4C83A7B42BA1B2E195ABDC28D71269CC3BC785C319737CEFB7E9,UBA Mobile,Cryptography,1
9C6489C7A10F4C83A7B42BA1B2E195ABDC28D71269CC3BC785C319737CEFB7E9,UBA Mobile,Network,9
9C6489C7A10F4C83A7B42BA1B2E195ABDC28D71269CC3BC785C319737CEFB7E9,UBA Mobile,Java Code Security,1
7429FF1DAF00BB8809C1F494357BCA4FC80C404BFC237F53905EA35D028AC119,Atlantique Mobile,Java Code Security,1
7429FF1DAF00BB8809C1F494357BCA4FC80C404BFC237F53905EA35D028AC119,Atlantique Mobile,Network,4
7429FF1DAF00BB8809C1F494357BCA4FC80C404BFC237F53905EA35D028AC119,Atlantique Mobile,Cryptography,1
7429FF1DAF00BB8809C1F494357BCA4FC80C404BFC237F53905EA35D028AC119,Atlantique Mobile,Permissions,1
sha256,App_name,Category,Number of type
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Potentially Malicious,1
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Cryptography,5
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Permissions,4
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Network,2
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Java Code Security,1
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,Storage,1
47E699190C1F72A2301729310618F8B3D7CF37D39D1E7078DE1A2F98A245D698,Citi Mobile,UI,2
sha256,App_name,Category,Number of type
9FD863113685EEF695822C9FDB46B574234C65D3664FB87500F500C9CA8E8A6F,Banque Atlantique,Java Code Security,1
9FD863113685EEF695822C9FDB46B574234C65D3664FB87500F500C9CA8E8A6F,Banque Atlantique,Cryptography,1
9FD863113685EEF695822C9FDB46B574234C65D3664FB87500F500C9CA8E8A6F,Banque Atlantique,Network,3
sha256,App_name,Category,Number of type
B4DADC523B977ED57E17F990E8C3900D4B91B65BAB9C68504D06AE9B052A73DB,SC CI,Network,8
B4DADC523B977ED57E17F990E8C3900D4B91B65BAB9C68504D06AE9B052A73DB,SC CI,Java Code Security,1
B4DADC523B977ED57E17F990E8C3900D4B91B65BAB9C68504D06AE9B052A73DB,SC CI,Permissions,4
B4DADC523B977ED57E17F990E8C3900D4B91B65BAB9C68504D06AE9B052A73DB,SC CI,Cryptography,3
B4DADC523B977ED57E17F990E8C3900D4B91B65BAB9C68504D06AE9B052A73DB,SC CI,Potentially Malicious,1
sha256,App_name,Category,Number of type
4B9FA43CF93419FF274329D97FA1DD2321B55790665F2C5124427443145B0020,Tamweel Touch,Cryptography,4
4B9FA43CF93419FF274329D97FA1DD2321B55790665F2C5124427443145B0020,Tamweel Touch,Permissions,3
4B9FA43CF93419FF274329D97FA1DD2321B55790665F2C5124427443145B0020,Tamweel Touch,Network,5
4B9FA43CF93419FF274329D97FA1DD2321B55790665F2C5124427443145B0020,Tamweel Touch,Java Code Security,1
4B9FA43CF93419FF274329D97FA1DD2321B55790665F2C5124427443145B0020,Tamweel Touch,UI,1
sha256,App_name,Category,Number of type
DD607A698C50EFD337216713866E85514C081B925469C55F0D6BF0BE4B2A086C,CDS Online,Network,5
DD607A698C50EFD337216713866E85514C081B925469C55F0D6BF0BE4B2A086C,CDS Online,Java Code Security,1
DD607A698C50EFD337216713866E85514C081B925469C55F0D6BF0BE4B2A086C,CDS Online,Cryptography,3
DD607A698C50EFD337216713866E85514C081B925469C55F0D6BF0BE4B2A086C,CDS Online,Logging,1
DD607A698C50EFD337216713866E85514C081B925469C55F0D6BF0BE4B2A086C,CDS Online,UI,1
sha256,App_name,Category,Number of type
1C829A1F0D36B67FE05A719DB0F8036CADCFE28266CB31A17DC2A11039CCD112,Al-Izza Money,Cryptography,1
1C829A1F0D36B67FE05A719DB0F8036CADCFE28266CB31A17DC2A11039CCD112,Al-Izza Money,Permissions,1
1C829A1F0D36B67FE05A719DB0F8036CADCFE28266CB31A17DC2A11039CCD112,Al-Izza Money,Network,5
1C829A1F0D36B67FE05A719DB0F8036CADCFE28266CB31A17DC2A11039CCD112,Al-Izza Money,Java Code Security,1
sha256,App_name,Category,Number of type
71747EBC91A36BCE65EEAF8E66790636D624B74C9A45233E0B52B17ED2C92412,My KEAZ par Orabank,Java Code Security,1
71747EBC91A36BCE65EEAF8E66790636D624B74C9A45233E0B52B17ED2C92412,My KEAZ par Orabank,Network,8
71747EBC91A36BCE65EEAF8E66790636D624B74C9A45233E0B52B17ED2C92412,My KEAZ par Orabank,Cryptography,3
71747EBC91A36BCE65EEAF8E66790636D624B74C9A45233E0B52B17ED2C92412,My KEAZ par Orabank,Permissions,1
sha256,App_name,Category,Number of type
AE23EA5B588845E856F6C7B9E6E5AB87E2CBE2454A56D599BCB437E3225C9705,My KEAZ par Orabank,Network,9
AE23EA5B588845E856F6C7B9E6E5AB87E2CBE2454A56D599BCB437E3225C9705,My KEAZ par Orabank,Cryptography,3
AE23EA5B588845E856F6C7B9E6E5AB87E2CBE2454A56D599BCB437E3225C9705,My KEAZ par Orabank,Permissions,1
AE23EA5B588845E856F6C7B9E6E5AB87E2CBE2454A56D599BCB437E3225C9705,My KEAZ par Orabank,Java Code Security,1
sha256,App_name,Category,Number of type
FB353A9FDA07EFACFB37074082A2319E8F5B0376BDD0AB45E2B5ADB24A615B39,U-Mobile,Java Code Security,1
FB353A9FDA07EFACFB37074082A2319E8F5B0376BDD0AB45E2B5ADB24A615B39,U-Mobile,Network,6
FB353A9FDA07EFACFB37074082A2319E8F5B0376BDD0AB45E2B5ADB24A615B39,U-Mobile,Permissions,1
sha256,App_name,Category,Number of type
BF9B3B94A0B4E874B267D90931B6FB1EA5EA4925CE395EDE9295A3766F1C1F0A,UBA Mobile,Network,12
BF9B3B94A0B4E874B267D90931B6FB1EA5EA4925CE395EDE9295A3766F1C1F0A,UBA Mobile,Java Code Security,1
BF9B3B94A0B4E874B267D90931B6FB1EA5EA4925CE395EDE9295A3766F1C1F0A,UBA Mobile,Permissions,3
BF9B3B94A0B4E874B267D90931B6FB1EA5EA4925CE395EDE9295A3766F1C1F0A,UBA Mobile,Cryptography,1
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Java Code Security,1
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Network,7
3C912C7642CC764C20E48531BA0C7285E9767A1E9F993B39E62F31D47507CE2E,SC Mobile,Permissions,2
