"sha256"," sha1"," md5"," dex_date"," apk_size"," pkg_name"," vercode"," vt_detection"," vt_scan_date"," dex_size"," added"," markets"
"962E51F7E1F179D3872661E85605EF6EF85D9A7AD72F83674CA7DFB171DCD616","B7B7DDB6C6439552FE84FB96A2317AFDE2387D55","A0A64F4A5BA0D7341C824A8D6093AEC0","1980-01-01 00:00:00","71540937","com.mediasoft.bdm","22","0","2022-06-17 06:32:23","11058164","2022-05-18 22:46:49.503548","play.google.com'"
"6DEE4F20BF5989FC1BB979364FEC2417F61E7866D727BB506C3B21C2E5C561F1","517D557E40C20A24F8EBB10ACE4C70F76417E271","09EE2ABB3AF798C85882005502EE4A5F","1981-01-01 01:01:02","2039875","com.bduci.mobile","221000","0","2023-01-09 10:50:50","4260620","2022-12-10 04:06:19.524811","play.google.com'"
"7BE34041C547485D6D0AE43579ADD04856067B89205292BD6A46198161873706","EC37F865766945E410F766228FE802EBBD409BAD","831891340E59D213152A1F5AC13D95B5","1980-01-01 00:00:00","7806329","com.bfi.digital.prod","12","1","2021-01-02 13:01:09","7644868","2020-12-03 23:04:57.211946","play.google.com'"
"10CEC4003BDEC600E951964AA8297763500E9CF6906D29D130D565A08A12E0A7","7E2479783CC9414778D96B761487CA2C1A3DBD99","74209137C0A85B878383FBA95049079E","1980-01-01 00:00:00","41694899","com.mediasoft.bhci","15","0","2022-05-24 09:01:13","11853280","2022-04-24 13:26:28.796003","play.google.com'"
"3AFE8DA5551D399DFB9136B9CB8677F0ECBCB6DFBFD0D242EFA90FC71506FD08","DD10BC1F05BB5265EC1BAFAC1266CA53BB219272","19469F51724BA5CFECFB5E03FCF4BE44","1981-01-01 01:01:02","7292593","com.bhn.digital.niger","4","0","2022-10-25 08:57:22","7547856","2022-09-13 22:44:30.056069","play.google.com'"
"9DDB7BEFD2E039789C749DF7EC31A55CE2533A4BFC6887E374CF011A5E583ED2","A073B2AFFC7641411DDD2869916433CB43DDFBE5","F82FD005C0DD884090E1FFE54DA979F8","1980-01-01 00:00:00","5388080","com.adria.biat.entreprises","3","0","2021-09-29 08:31:34","3227256","2021-08-30 14:01:10.347071","play.google.com'"
"03365E8EDB2D54CE6E9CE4AAECDCDD099B8DBCE5F385A8DFDB03DFD3D6BC7AA3","0F27DE9348362681CF762A81A9360818B7D75583","D11EA149C981149343148F0ED5285D38","1981-01-01 01:01:02","10434564","net.bianiger.mbanking","2","0","2022-10-03 10:53:53","5421304","2022-08-01 20:07:43.091363","play.google.com'"
"42655DE38F8088A316C78A1F435F295235A4F526FB65585D8344336137BC22F7","3DDBB3D04A9C35FB66DDB5B8AA1B5B428B41A671","182E78E8AE8DD87A5DB8781F6C2F1773","1980-01-01 00:00:00","19377571","com.dsira.biciab","4","0","2018-09-05 07:18:43","2674464","2018-07-28 01:10:57.037701","play.google.com'"
"BB6F1F29A0134F0C10EA802FB9621D82A0DF045F0A44118F1F48973B156EEB33","31EA65DEE0DF36FCB6E9F7D40558922309D2DB5A","50A6C6A6B68C5F83008AE9968E3F3A37","2017-05-17 10:06:16","9741105","com.dsira.BICICI_Mobile","4","0","2018-10-21 21:25:24","3475392","2018-09-21 17:14:47.153107","play.google.com'"
"2F2D23001C24092754D12898AF3DCEC0876FAE60E3BD8ADE81724D218952ED84","98281C646DED4085F6F1F3B1C8895043CFC10201","85063DF5550FCD9E46B270D63F4F9158","1980-01-01 00:00:00","9105605","com.dsira.bicis","9","0","2018-03-24 15:41:34","2266064","2018-07-05 19:03:24.805284","play.google.com'"
"3575D2FB434ACB31DEE792CE5966B6E3E8698A42C9C55C23E8BB2E94C0671624","88224B1B16B19BCEB92A1D81F0623A9DF6A71479","C97E9675BB97FA804D30851CC150568D","1980-01-01 00:00:00","9701548","com.bimao.digital.senegal","4","0","2020-08-04 13:07:35","7811640","2020-06-29 18:49:09.220925","play.google.com'"
"149742EA732CC1DC46F1A809D706F5FA80BEA6787D4B08709C70AB2A5AA7A622","3FFB32DE819055E2FFED3AEEB0E4C5F1FB05A6DC","A8219652EEC42F9FC27C9CC7EBFD488A","1980-01-01 00:00:00","58335789","com.mediasoft.bmskibaru","28","0","2022-02-16 10:53:47","10548256","2021-09-29 06:58:08.838138","play.google.com'"
"7CE054E407EB2D038A72FD578B48968A8A938F9D1DEB69FB7FA97A820E731CD7","B332C89F3B5621754633ADE3607681949C311183","20325EE1D1F5EBA22778CADFC3C0423C","1980-01-01 00:00:00","63067940","com.mediasoft.bnigeotracker","5","0","2022-04-12 09:49:07","4403168","2022-03-13 12:32:15.604566","play.google.com'"
"4311524BE4F1929D348A84E6BCA5242FA1EBB6633019CD0C71B83B88C8A8CDE7","EBD3ABFF670DF3D3B7396AC3BF852A7D3EE0363A","1CCBAB3D5A36978042D3696D9E560B58","1981-01-01 01:01:02","14992252","com.mediasoft.bni","97","0","2022-11-25 20:06:01","7987792","2022-10-26 22:45:26.089462","play.google.com'"
"881F3122D95714FCDC811D16C9ACC2F55A04D9E8B5880C9AF5526C3A91FCD2FB","D2B01DE9EEFBBFCDAB85212D420BA07C177FB5C7","D8F41E4D3B71DBDDD2B3527126FDF07C","1980-01-01 00:00:00","40547229","com.mediasoft.faciliss","24","0","2022-07-09 09:27:50","9766168","2022-06-08 11:49:39.814166","play.google.com'"
"B22B637232D1832139C96D33DE703536E1899F9E01F8C1B6D3522279C81A835D","A40D6D05207A428893B78E96131EB9D51E7C65F8","25939BB5CE5239B9E84D3F34AB787CFA","1981-01-01 01:01:02","30700535","com.bridgebankgroup.bridgetouch","10001004","0","2023-01-07 16:53:28","6797328","2022-12-08 20:41:42.532522","play.google.com'"
"E964E2142696635B99CE030319F9BDC94397E7AF3CDD73B56BB46691058A67DE","3F077652A9FB1125D473022F3E37FD36164F54FC","5588E77A67E78B6115F96090B84EFB9C","1980-01-01 00:00:00","1917243","bf.bsic.mob","51103","0","2020-06-22 11:59:23","197668","2020-05-24 10:18:57.373195","play.google.com'"
"98219F399E70904C622E7771B79555ED4F54AAF5EE9A5EDF8FF9E8F6C8016F8C","9A3B9873335D3A25236BA795CF57A8C8CB8A2E69","F1C52CD8D3AE0F00DD917A15CCC923E4","1981-01-01 01:01:02","14288465","com.bfi.bsic.togo","10","0","2023-01-07 14:48:27","8299960","2022-12-08 00:41:34.672121","play.google.com'"
"1FBBF886199E88C1A2E01B652F9074170177382A693104599BB9F1E9CCF9D20C","A169A14E32F4344F96C2AB3E855256DB57D68B06","4E6E4EF4F7ED2ACBC0E5DE744AA89E86","1980-01-01 00:00:00","2025817","net.bsictg.ebank","50618","0","2020-06-23 06:51:16","144680","2020-05-23 23:40:54.139201","play.google.com'"
"647C14F146F39205A64C349FE65CFBAD68D85374E2CC37A30A39BB4A6D0A4AB3","8A91094B407766516592122506D214C9E010BE4C","C7CDC2C1C749C63FD43F3E95FBAD72CE","1980-01-01 00:00:00","71035509","sn.cbao.bank","29","0","2022-11-05 08:22:05","8615508","2022-06-21 18:03:35.686463","play.google.com'"
"3EFFBC266AEE939ECB59788F3CCE14739642125B5CB81699AAEAE269BB5995DB","859C3C63EFDAE0659D0D15CE4B1503D453319052","98511E5E470D38F868C5E5E370AD1AFB","1981-01-01 01:01:02","5108223","com.adria.cds.entreprises","9","0","2022-05-09 07:15:41","2631028","2022-04-09 10:09:14.365683","play.google.com'"
"BCE4B5101278CDB3CCBB8EC3C1CA0775D7E2975DFC181935AB3A30A35027DC13","491D134E36327502062DE22260DB63C4331F03E7","8AE52C768F09E2193BDF63E37EABB57A","1981-01-01 01:01:02","58763051","com.citi.citimobile","145","0","2022-12-19 08:45:25","8794544","2022-11-19 14:29:19.66413","play.google.com'"
"AE5A8FF56D7331B10875EA52A5196AA4296C2562B9AE1338B2ED406C1E2BC424","274B926378B72665538BC32A869EA383E14EEF58","A33798E0BD2BA6F0485F14F4386664E1","1981-01-01 01:01:02","12124791","com.m2i.corismoney","122","0","2023-01-16 17:39:59","5928776","2022-12-17 12:18:12.229939","play.google.com'"
"3B3297FC6505EC1E5462B60738B88A57910B7B98865BEFD982F6516C8B7D2A0F","1D6D317AE28CCDEAED86A7EBFC6CEAF48B91B476","6803ED04A6CAAEB07A9054686CD7A450","1981-01-01 01:01:02","81668355","com.app.ecobank","248","0","2022-11-16 04:58:59","3107044","2022-08-07 01:34:02.717854","play.google.com'"
"45A37CFC62CA14962067BC3DB53400B0BEEDAE62A3B38D7F032B9C04FF022F4B","EA70596B3D52F9F85739B059F28C7B7BE29F504F","78339DAAF25F97FCD9D3CEB8B789EF16","1981-01-01 01:01:02","4837880","com.ecobank.onlineapp.prod","10001","0","2022-12-23 11:31:33","7281628","2022-11-23 12:34:31.515247","play.google.com'"
"F995B497995CDC5DEB43727493EE1D0672ECE132BDD7F0352AEFA8BC3EDB2710","20B60C3BEEF1FF1E7CA9193C549AD8AF1AD1AA90","2DA54BA5FB18418CB283B4E39BF4FF30","1981-01-01 01:01:02","13650069","com.fbndl.fbnmobile","40000","0","2022-12-06 16:25:42","3564588","2022-11-06 21:08:12.876099","play.google.com'"
"143ABAF75EA49D7771DED0A16E94BC2D5A4DF2BFA917C3789304F371D1D0C74F","8CC74E8361602B269E6F3BA3F04D97C6F5458762","6F2ADAB0A761F8BC4BEC2B3297B30F07","1980-01-01 00:00:00","1038902","com.bank.ib.mobile","60300","0","2020-06-16 02:54:42","144428","2020-05-16 14:39:00.588894","play.google.com'"
